gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,ceq,csho,ebit,ni,sale,costat,prcc_c
143153,20191231,2019,INDL,C,D,STD,SHBI,USD,192.8020,12.5000,32.4970,16.1980,69.7870,A,17.3600
143356,20191231,2019,INDL,C,D,STD,PRU,USD,63115.0000,398.8320,6709.0000,4186.0000,64845.0000,A,93.7400
143357,20190831,2019,INDL,C,D,STD,ACN,USD,14408.9510,635.7740,6305.0740,4779.1120,43215.0130,A,210.5700
143912,20191231,2019,INDL,C,D,STD,AXON,USD,543.4950,59.4980,-6.3940,0.8820,530.8600,A,73.2800
143974,20191231,2019,INDL,C,D,STD,ADS,USD,1588.3000,47.6000,1496.0000,278.0000,5581.3000,A,112.2000
144009,20191231,2019,INDL,C,D,STD,WLTW,USD,10249.0000,128.6900,1342.0000,1044.0000,9039.0000,A,201.9400
144122,20191231,2019,INDL,C,D,STD,MVBF,USD,204.6020,11.9440,54.3240,26.9910,146.9650,A,24.9200
144396,20191231,2019,INDL,C,D,STD,CCRN,USD,162.6320,35.8710,8.8440,-57.7130,822.2240,A,11.6200
144435,20191231,2019,INDL,C,D,STD,BG,USD,5223.0000,141.8130,-723.0000,-1280.0000,41140.0000,A,57.5500
144436,20191231,2019,INDL,C,D,STD,NTUS,USD,416.1230,34.1490,35.8970,-15.6710,495.1750,A,32.9900
144437,20191231,2019,INDL,C,D,STD,PDFS,USD,196.1570,32.5030,-7.5140,-5.4180,85.5850,A,16.8900
144520,20191231,2019,INDL,C,D,STD,AMN,USD,736.7420,46.7220,202.6380,113.9880,2222.1070,A,62.3100
144559,20191231,2019,INDL,C,D,STD,ZBH,USD,12388.1000,206.0000,1508.3000,1131.6000,7982.2000,A,149.6800
144640,20191231,2019,INDL,C,D,STD,ABG,USD,646.3000,19.2800,332.9000,184.4000,7210.3000,A,111.7900
144998,20191231,2019,INDL,C,D,STD,XPO,USD,2702.0000,92.3420,881.0000,419.0000,16648.0000,A,79.7000
145046,20191231,2019,INDL,C,D,STD,ANTM,USD,31728.0000,252.9220,6733.0000,4807.0000,104213.0000,A,302.0300
145049,20200131,2019,INDL,C,D,STD,GME,USD,611.5000,64.3000,62.3000,-470.9000,6466.0000,A,6.0800
145308,20191231,2019,INDL,C,D,STD,WW,USD,-685.5430,67.4190,294.3160,119.6160,1413.3370,A,38.2100
145552,20191231,2019,INDL,C,D,STD,CNC,USD,12551.0000,415.0480,2137.0000,1321.0000,74639.0000,A,62.8700
145701,20191231,2019,INDL,C,D,STD,PFG,USD,14618.0000,276.6000,1646.8000,1394.2000,15999.6000,A,55.0000
145977,20191231,2019,INDL,C,D,STD,AAP,USD,3549.0810,69.2320,767.4930,486.8960,9709.0030,A,160.1600
146017,20190831,2019,INDL,C,D,STD,AYI,USD,1918.9000,39.4530,468.1000,330.4000,3672.7000,A,138.0000
146140,20191231,2019,INDL,C,D,STD,PDM,USD,1817.2480,125.7830,97.1750,229.2610,534.9090,A,22.2400
146171,20191231,2019,INDL,C,D,STD,MANT,USD,1490.6420,40.1790,139.5250,113.8900,2222.5590,A,79.8800
146607,20191231,2019,INDL,C,D,STD,WNEB,USD,232.0240,25.9460,29.0530,13.3490,91.8210,A,9.6300
146616,20191231,2019,INDL,C,D,STD,CORT,USD,371.1820,114.5490,111.6060,94.1810,306.4860,A,12.1000
146648,20191231,2019,INDL,C,D,STD,CUTR,USD,45.9420,14.3160,-11.4500,-12.3480,181.7120,A,35.8100
147204,20191231,2019,INDL,C,D,STD,CCOI,USD,-203.6790,46.8400,99.1980,37.5200,531.2450,A,65.8100
147242,20200131,2019,INDL,C,D,STD,VRNT,USD,1229.3680,64.7380,120.9490,28.6840,1303.6340,A,55.3600
147305,20191231,2019,INDL,C,D,STD,JBLU,USD,4799.0000,282.0000,814.0000,569.0000,8094.0000,A,18.7200
147312,20191231,2019,INDL,C,D,STD,BCBP,USD,214.4570,17.5170,43.9240,21.0340,128.9460,A,13.7900
147579,20191231,2019,INDL,C,D,STD,NFLX,USD,7582.1570,438.8070,2604.2540,1866.9160,20156.4470,A,323.5700
147708,20191031,2019,INDL,C,D,STD,CVGW,USD,284.1810,17.5950,68.9690,36.6460,1195.7770,A,90.5900
147849,20191231,2019,INDL,C,D,STD,CPSI,USD,184.3470,14.3560,27.7260,20.4680,274.6340,A,26.4000
147868,20191231,2019,INDL,C,D,STD,OSTK,USD,115.0840,39.4640,-123.5390,-121.8410,1459.4180,A,7.0500
147988,20190930,2019,INDL,C,D,STD,ACM,USD,3690.5760,157.4830,665.3220,-261.0500,20173.3290,A,43.1300
148219,20191231,2019,INDL,C,D,STD,BDSI,USD,69.7620,96.1740,3.7360,-15.3050,111.3890,A,6.3200
148223,20191231,2019,INDL,C,D,STD,GLDD,USD,279.3990,64.2830,94.6470,49.3390,711.5180,A,11.3300
148349,20190930,2019,INDL,C,D,STD,TDG,USD,-2894.9050,53.4620,2095.4440,889.7700,5223.2030,A,560.0000
148390,20191231,2019,INDL,C,D,STD,FORM,USD,640.9970,75.7650,50.6030,39.3460,589.4640,A,25.9700
148469,20191231,2019,INDL,C,D,STD,SAFT,USD,808.4060,15.3830,120.2820,99.6010,874.2640,A,92.5300
148470,20191231,2019,INDL,C,D,STD,RRGB,USD,360.5200,12.9230,-5.4360,-7.9030,1315.0140,A,33.0200
148950,20191231,2019,INDL,C,D,STD,NPO,USD,886.9000,20.5990,100.1000,38.3000,1205.7000,A,66.8800
149070,20191231,2019,INDL,C,D,STD,CME,USD,26128.9000,357.4720,2587.8000,2116.5000,4868.0000,A,200.7200
149082,20191231,2019,INDL,C,D,STD,WHG,USD,148.2870,8.8810,5.6990,5.9110,83.2800,A,29.6200
149177,20191231,2019,INDL,C,D,STD,NXST,USD,2031.4970,45.7500,654.0330,230.2590,3039.3240,A,117.2500
149318,20191231,2019,INDL,C,D,STD,WYNN,USD,1743.0450,107.3640,913.3050,122.9850,6611.0990,A,138.8700
149337,20191231,2019,INDL,C,D,STD,NDAQ,USD,5639.0000,165.0940,1117.0000,774.0000,4262.0000,A,107.1000
149618,20191231,2019,INDL,C,D,STD,BANC,USD,717.4200,50.8910,68.0470,23.7590,403.2270,A,17.1800
149738,20191231,2019,INDL,C,D,STD,CIT,USD,5814.0000,94.7430,955.5000,529.9000,3289.7000,A,45.6300
150139,20200131,2019,INDL,C,D,STD,DKS,USD,1731.5980,83.5470,442.1780,297.4620,8750.7430,A,49.4900
150221,20191231,2019,INDL,C,D,STD,GALT,USD,43.3350,56.8950,-13.4380,-13.2940,0.0000,A,2.8600
150278,20191231,2019,INDL,C,D,STD,CRI,USD,880.1300,43.9630,400.8720,263.8020,3553.9230,A,109.3400
150279,20191231,2019,INDL,C,D,STD,PFS,USD,1413.8400,65.7880,195.5280,112.6330,435.2640,A,24.6500
150306,20191231,2019,INDL,C,D,STD,TCBI,USD,2682.2580,50.3380,596.8240,322.8660,1442.7520,A,56.7700
150477,20191231,2019,INDL,C,D,STD,PRAA,USD,1169.3880,45.4160,247.6870,86.1580,993.0560,A,36.3000
150481,20191231,2019,INDL,C,D,STD,SAIA,USD,815.2260,25.9370,152.1830,113.7190,1786.7350,A,93.1200
150699,20191231,2019,INDL,C,D,STD,XEC,USD,3576.1410,102.1450,-19.1710,-124.6190,2362.9690,A,52.4900
150761,20191231,2019,INDL,C,D,STD,OTRK,USD,-23.9090,16.6160,-20.0140,-25.6590,35.0950,A,16.3100
150803,20191231,2019,INDL,C,D,STD,BFC,USD,230.2110,7.0850,47.9440,26.6940,101.7970,A,70.0100
151544,20191231,2019,INDL,C,D,STD,PKBK,USD,177.1050,11.8480,46.6120,29.8410,83.3790,A,25.3900
151630,20191231,2019,INDL,C,D,STD,HALO,USD,91.7650,136.7130,-39.2090,-72.2400,195.9920,A,17.7300
152049,20191231,2019,INDL,C,D,STD,FBMS,USD,543.6580,18.8020,80.4660,43.7450,174.5290,A,35.5200
152149,20191231,2019,INDL,C,D,STD,MOH,USD,1960.0000,62.0000,1050.0000,737.0000,16829.0000,A,135.6900
153130,20191231,2019,INDL,C,D,STD,AXS,USD,4769.0080,83.9590,430.8970,323.4730,5173.4270,A,59.4400
153957,20191231,2019,INDL,C,D,STD,BCLI,USD,-12.2230,23.1740,-23.0010,-23.2530,0.0000,A,4.2800
154039,20191231,2019,INDL,C,D,STD,NTGR,USD,608.6930,29.9250,28.6640,25.7910,998.7630,A,24.5100
154739,20191231,2019,INDL,C,D,STD,GOOD,USD,208.1340,33.4000,34.1560,9.6280,114.3870,A,21.8600
154758,20191231,2019,INDL,C,D,STD,MODV,USD,317.5920,12.9850,28.9950,0.9660,1509.9440,A,59.1800
155280,20191231,2019,INDL,C,D,STD,ATSG,USD,460.3420,59.3290,177.3700,61.2020,1452.1830,A,23.4600
155393,20191231,2019,INDL,C,D,STD,WLL,USD,4024.9710,91.3260,76.1830,-241.1660,1581.3140,A,7.3400
155394,20191231,2019,INDL,C,D,STD,LKQ,USD,5008.8760,306.7310,1001.6830,541.2600,12506.1090,A,35.7000
155738,20191231,2019,INDL,C,D,STD,NNI,USD,2386.7120,39.7310,923.5500,141.8030,1810.7110,A,58.2400
156153,20191231,2019,INDL,C,D,STD,XPER,USD,547.9110,49.6200,-64.0720,-62.5300,280.0670,A,18.5000
156155,20191130,2019,INDL,C,D,STD,SNX,USD,3788.4500,50.7550,885.2150,500.7120,23757.2930,A,128.8000
156157,20191231,2019,INDL,C,D,STD,MRLN,USD,214.9560,12.1140,61.8860,27.1160,166.6560,A,21.9800
156383,20191231,2019,INDL,C,D,STD,AEL,USD,4570.1030,91.1080,360.5050,246.0900,3467.9960,A,29.9300
156578,20191231,2019,INDL,C,D,STD,ADES,USD,108.2920,18.3630,-9.7210,35.5370,70.0860,A,10.5000
156614,20200131,2019,INDL,C,D,STD,CONN,USD,627.1800,28.6400,136.8510,56.0040,1542.8760,A,12.3900
156861,20191231,2019,INDL,C,D,STD,TPX,USD,359.5000,53.8000,375.6000,189.5000,3106.0000,A,87.0600
156953,20191231,2019,INDL,C,D,STD,HTH,USD,2103.0390,90.6410,408.1230,225.2910,1820.8450,A,24.9300
157057,20191231,2019,INDL,C,D,STD,AIZ,USD,5649.9000,59.9460,906.3000,382.6000,10086.8000,A,131.0800
157153,20191231,2019,INDL,C,D,STD,CMP,USD,529.6000,33.8860,168.7000,62.5000,1490.5000,A,60.9600
157354,20191231,2019,INDL,C,D,STD,KRO,USD,816.1000,115.6520,142.9000,87.1000,1731.1000,A,13.4000
157373,20191231,2019,INDL,C,D,STD,VST,USD,7959.0000,487.6980,2138.0000,928.0000,11809.0000,A,22.9900
157498,20191231,2019,INDL,C,D,STD,PCB,USD,226.8340,15.7070,41.0660,24.1080,104.8140,A,17.2800
157679,20191231,2019,INDL,C,D,STD,SRC,USD,3247.0720,102.4760,244.9660,175.2660,516.4270,A,49.1800
157855,20200131,2019,INDL,C,D,STD,CRM,USD,33885.0000,893.0000,503.0000,126.0000,17098.0000,A,162.6400
157865,20190630,2019,INDL,C,D,STD,MEIP,USD,47.9300,73.5450,-46.2450,-16.8190,4.9150,A,2.4800
157955,20191231,2019,INDL,C,D,STD,AGO,USD,6639.0000,93.2750,542.0000,402.0000,940.0000,A,49.0200
158053,20191231,2019,INDL,C,D,STD,NYMT,USD,1700.9680,291.3710,189.7540,173.7360,791.9190,A,6.2300
158354,20191231,2019,INDL,C,D,STD,GNW,USD,14185.0000,503.5000,954.0000,343.0000,8093.0000,A,4.4000
158563,20191231,2019,INDL,C,D,STD,CYTK,USD,-10.9370,59.1720,-98.8670,-121.6920,26.8680,A,10.6100
158587,20191231,2019,INDL,C,D,STD,TBBK,USD,484.4970,56.8410,134.9010,51.5590,283.6960,A,12.9700
158737,20191231,2019,INDL,C,D,STD,SP,USD,374.1000,22.9500,91.0000,48.8000,1663.7000,A,42.4300
158742,20191231,2019,INDL,C,D,STD,MKTX,USD,770.0910,37.9360,261.0450,204.9020,519.4150,A,379.1100
158743,20191231,2019,INDL,C,D,STD,BGS,USD,812.5420,64.0450,242.6280,76.3890,1660.4140,A,17.9300
160173,20191231,2019,INDL,C,D,STD,ABR,USD,1095.1090,109.7060,364.1120,128.6280,546.4200,A,14.3500
160211,20191231,2019,INDL,C,D,STD,DPZ,USD,-3415.7590,38.9340,629.9160,400.7090,3618.7740,A,293.7800
160225,20191231,2019,INDL,C,D,STD,MA,USD,5893.0000,1007.0000,9664.0000,8118.0000,16883.0000,A,298.5900
160329,20191231,2019,INDL,C,D,STD,GOOGL,USD,201442.0000,688.3350,36482.0000,34343.0000,161857.0000,A,1339.3900
160340,20191231,2019,INDL,C,D,STD,MNKD,USD,-190.5260,211.7880,-43.7600,-51.9030,63.0380,A,1.2900
160341,20191231,2019,INDL,C,D,STD,WTI,USD,-249.3650,141.6690,118.5360,74.0860,534.8960,A,5.5600
160373,20191231,2019,INDL,C,D,STD,MORN,USD,1083.6000,42.8480,196.8000,152.0000,1179.0000,A,151.3100
160375,20191231,2019,INDL,C,D,STD,STXS,USD,22.7600,68.5260,-4.8270,-4.5910,28.9030,A,5.2900
160376,20191231,2019,INDL,C,D,STD,TXRH,USD,915.9940,69.4000,212.0230,174.4520,2756.1630,A,56.3200
160423,20191231,2019,INDL,C,D,STD,BWFG,USD,182.3970,7.8690,28.1630,18.2160,88.1920,A,28.8400
160479,20191231,2019,INDL,C,D,STD,EXR,USD,2539.9610,129.5340,652.4940,419.9670,1327.1950,A,105.6200
160598,20190930,2019,INDL,C,D,STD,BECN,USD,1862.3530,68.5740,180.2010,-10.6120,7105.1600,A,31.9800
160621,20191231,2019,INDL,C,D,STD,SFL,USD,1106.3690,119.3910,197.8310,89.1770,458.8490,A,14.5400
160668,20191231,2019,INDL,C,D,STD,INVA,USD,313.4950,101.2880,249.4600,157.2880,261.0160,A,14.1600
160681,20191231,2019,INDL,C,D,STD,HY,USD,544.3000,16.6660,56.4000,35.8000,3291.8000,A,58.9600
160684,20191231,2019,INDL,C,D,STD,WLK,USD,5860.0000,128.3850,693.0000,421.0000,8118.0000,A,70.1500
160706,20191231,2019,INDL,C,D,STD,DRH,USD,1912.4900,200.2080,120.0040,183.4870,939.2880,A,11.0800
160770,20191231,2019,INDL,C,D,STD,MRTX,USD,382.2950,39.5170,-222.1040,-213.2560,3.3350,A,128.8600
160776,20191231,2019,INDL,C,D,STD,SBNY,USD,4769.8230,53.5200,918.8710,588.9260,1939.6240,A,136.6100
160785,20191231,2019,INDL,C,D,STD,VVI,USD,467.4980,20.3470,84.9040,22.0350,1371.6950,A,67.5000
160888,20191231,2019,INDL,C,D,STD,MPWR,USD,773.4910,43.6160,102.5620,108.8390,627.9210,A,178.0200
160893,20200331,2019,INDL,C,D,STD,ENS,USD,1300.5250,42.3230,258.8770,137.1160,3087.8680,A,74.8300
160913,20191231,2019,INDL,C,D,STD,ORA,USD,1392.4200,51.0320,195.2790,88.0950,746.0440,A,74.5200
160990,20191231,2019,INDL,C,D,STD,CUBE,USD,1799.3460,193.5570,243.1910,169.1170,655.0370,A,31.4800
160991,20191231,2019,INDL,C,D,STD,DLR,USD,8444.8920,208.9010,668.2820,579.7610,3283.3080,A,119.7400
161023,20191231,2019,INDL,C,D,STD,BCML,USD,254.2200,12.4450,38.3710,17.3180,86.1130,A,22.7400
161048,20191231,2019,INDL,C,D,STD,ACC,USD,3294.6760,137.2490,183.6290,84.9690,946.7280,A,47.0300
161120,20191231,2019,INDL,C,D,STD,MIC,USD,2802.0000,86.6000,255.0000,156.0000,1688.0000,A,42.8400
161844,20191231,2019,INDL,C,D,STD,LVS,USD,5187.0000,763.4850,3884.0000,2698.0000,13739.0000,A,69.0400
161853,20190630,2019,INDL,C,D,STD,KRNY,USD,1127.1590,85.9650,73.8840,42.1420,250.8880,A,13.8300
161924,20190930,2019,INDL,C,D,STD,PBIP,USD,139.6110,8.8890,17.1780,9.5300,47.1340,A,18.5300
161942,20191231,2019,INDL,C,D,STD,BFIN,USD,174.3720,15.2780,24.4440,11.6720,71.5800,A,13.0800
161997,20191231,2019,INDL,C,D,STD,HURN,USD,585.4650,22.7190,67.0450,41.7430,965.4740,A,68.7200
162127,20191231,2019,INDL,C,D,STD,CNSL,USD,340.8810,71.9610,81.2810,-20.3830,1336.5420,A,3.8800
162129,20191231,2019,INDL,C,D,STD,MOS,USD,9185.5000,378.7640,452.2000,-1067.4000,8906.3000,A,21.6400
162146,20191231,2019,INDL,C,D,STD,CYRX,USD,126.2810,37.3400,-7.8470,-18.3310,33.9420,A,16.4600
162160,20191231,2019,INDL,C,D,STD,MPW,USD,7028.0470,517.4560,576.5010,374.6840,870.2480,A,21.1100
162254,20191231,2019,INDL,C,D,STD,CE,USD,2507.0000,119.5550,1045.0000,852.0000,6297.0000,A,123.1200
162264,20191231,2019,INDL,C,D,STD,NP,USD,406.3000,16.8430,84.8000,55.4000,938.5000,A,70.4300
162293,20191231,2019,INDL,C,D,STD,INBK,USD,304.9130,9.7420,33.7910,25.2390,164.2030,A,23.7100
162335,20200331,2019,INDL,C,D,STD,PBH,USD,1170.9710,50.0860,300.3250,142.2810,963.0100,A,40.5000
162338,20191231,2019,INDL,C,D,STD,ULH,USD,205.2170,27.2820,93.0800,37.5860,1511.9980,A,18.9600
162354,20190930,2019,INDL,C,D,STD,DLB,USD,2307.3510,100.1410,293.6350,255.1510,1241.6200,A,68.8000
162385,20191231,2019,INDL,C,D,STD,WEX,USD,1926.9470,43.3210,459.6840,99.0060,1723.6910,A,209.4600
162400,20191231,2019,INDL,C,D,STD,XPEL,USD,35.0620,27.6130,17.1530,13.9780,129.9330,A,14.6500
162401,20191231,2019,INDL,C,D,STD,HUN,USD,2687.0000,224.2960,459.0000,562.0000,6797.0000,A,24.1600
162404,20191231,2019,INDL,C,D,STD,LHCG,USD,1413.3230,30.9920,159.3480,95.7260,2080.2410,A,137.7600
162449,20191231,2019,INDL,C,D,STD,EXLS,USD,670.0010,34.1850,85.1240,67.6590,991.3460,A,69.4600
162559,20191231,2019,INDL,C,D,STD,LAZ,USD,609.9910,104.2530,565.3480,286.5000,2651.1710,A,39.9600
162560,20190630,2019,INDL,C,D,STD,AX,USD,1067.9870,61.1290,311.5370,155.1310,647.6440,A,30.2800
162876,20191231,2019,INDL,C,D,STD,CORE,USD,591.9000,45.1140,95.6000,57.7000,13329.2000,A,27.1900
162887,20191231,2019,INDL,C,D,STD,DXCM,USD,882.6000,91.6000,149.8000,101.1000,1476.0000,A,218.7400
162892,20191231,2019,INDL,C,D,STD,MNOV,USD,74.8950,43.9080,-14.0310,-12.9420,0.0000,A,6.7400
162906,20191130,2019,INDL,C,D,STD,INFO,USD,8415.8000,398.3000,986.6000,502.7000,4414.6000,A,75.3500
162914,20190630,2019,INDL,C,D,STD,RLGT,USD,127.0340,49.5860,23.5010,16.3460,890.5170,A,5.5700
162988,20200131,2019,INDL,C,D,STD,ZUMZ,USD,466.0860,25.8280,85.8070,66.8810,1034.1290,A,34.5400
163036,20191231,2019,INDL,C,D,STD,BLDR,USD,824.9530,116.0520,405.4060,221.8090,7280.4310,A,25.4100
163051,20200131,2019,INDL,C,D,STD,CTRN,USD,171.0440,10.8340,18.9620,16.5030,781.9250,A,23.1200
163113,20191231,2019,INDL,C,D,STD,KOP,USD,147.3000,20.8050,136.8000,66.6000,1772.8000,A,38.2200
163610,20191231,2019,INDL,C,D,STD,ICE,USD,17255.0000,554.0000,2727.0000,1933.0000,6547.0000,A,92.5500
163678,20191231,2019,INDL,C,D,STD,EVRI,USD,53.9880,84.4970,100.9630,16.5170,533.2270,A,13.4300
163685,20191231,2019,INDL,C,D,STD,EGLE,USD,481.5030,71.5020,4.5780,-21.6970,292.3780,A,4.6000
163765,20191231,2019,INDL,C,D,STD,CPS,USD,856.1750,16.8430,40.7500,67.5290,3108.4000,A,33.1600
163768,20191231,2019,INDL,C,D,STD,GTT,USD,291.1000,56.6860,159.3000,-105.9000,1727.8000,A,11.3500
163884,20191231,2019,INDL,C,D,STD,FSP,USD,786.3960,107.2690,43.5010,6.4750,269.0650,A,8.5600
163889,20191231,2019,INDL,C,D,STD,ATRC,USD,247.3430,39.6550,-34.0600,-35.1940,230.8070,A,32.5100
163891,20191231,2019,INDL,C,D,STD,RUTH,USD,94.1450,28.3470,52.4610,42.2060,468.0260,A,21.7650
163920,20191231,2019,INDL,C,D,STD,WAL,USD,3016.7480,102.5240,756.7690,499.1710,1290.1400,A,57.0000
163924,20191231,2019,INDL,C,D,STD,JRVR,USD,778.5810,30.4240,57.8650,38.3390,902.5270,A,41.2100
163930,20191231,2019,INDL,C,D,STD,GNK,USD,978.4280,41.7540,-0.8420,-55.9850,389.4960,A,10.6200
163946,20191231,2019,INDL,C,D,STD,CF,USD,2897.0000,216.0240,926.0000,493.0000,4590.0000,A,47.7400
163963,20191231,2019,INDL,C,D,STD,CXP,USD,2623.1400,115.2810,10.2250,9.1970,297.0140,A,20.9100
163965,20191231,2019,INDL,C,D,STD,CTSO,USD,3.4180,32.6160,-18.9740,-19.2660,24.9490,A,3.8500
163983,20191231,2019,INDL,C,D,STD,THS,USD,1830.9000,56.2000,263.3000,-361.0000,4288.9000,A,48.5000
164086,20190630,2019,INDL,C,D,STD,CMPR,USD,131.8120,30.4460,184.9110,95.0520,2751.0760,A,125.7700
164116,20191231,2019,INDL,C,D,STD,OFLX,USD,37.3820,10.0940,21.9220,17.2860,111.3600,A,107.2900
164132,20191231,2019,INDL,C,D,STD,RPAI,USD,1632.4770,213.6000,92.6830,32.3970,481.6860,A,13.4000
164296,20191231,2019,INDL,C,D,STD,DISCA,USD,9891.0000,530.0000,3187.0000,2049.0000,11144.0000,A,32.7400
164363,20191231,2019,INDL,C,D,STD,TROX,USD,748.0000,141.9000,282.0000,-109.0000,2642.0000,A,11.4200
164364,20191231,2019,INDL,C,D,STD,ISBC,USD,2621.9500,247.4400,380.6090,195.4840,1093.6320,A,11.9150
164365,20191231,2019,INDL,C,D,STD,WSBF,USD,393.6860,27.1480,68.8350,35.9030,210.4910,A,19.0300
164395,20191231,2019,INDL,C,D,STD,OPBK,USD,140.5760,15.7030,26.4510,16.7570,70.2050,A,10.3700
164416,20191231,2019,INDL,C,D,STD,IRBT,USD,652.0690,28.3520,87.0840,85.3000,1214.0100,A,50.6300
164494,20191231,2019,INDL,C,D,STD,SPR,USD,1761.4000,104.8820,793.1000,530.1000,7863.1000,A,72.8800
164506,20191231,2019,INDL,C,D,STD,ACCO,USD,773.7000,96.4450,211.4000,106.8000,1955.7000,A,9.3600
164557,20200331,2019,INDL,C,D,STD,ROLL,USD,1117.9990,25.0420,157.0310,126.0360,727.4610,A,158.3400
164572,20191231,2019,INDL,C,D,STD,AMSF,USD,430.2150,19.3030,115.5170,92.6900,370.3700,A,66.0300
164633,20191231,2019,INDL,C,D,STD,HOMB,USD,2511.5310,166.3730,452.3520,289.5390,817.5040,A,19.6600
164652,20191231,2019,INDL,C,D,STD,BKD,USD,696.3560,192.1290,18.1630,-267.9310,4057.0880,A,7.2700
164708,20191231,2019,INDL,C,D,STD,AMP,USD,5729.0000,123.9390,2243.0000,1893.0000,12886.0000,A,166.5800
164724,20191231,2019,INDL,C,D,STD,MNSB,USD,137.0340,8.0990,24.3120,13.9500,63.6750,A,23.0000
164755,20191231,2019,INDL,C,D,STD,CROX,USD,131.9050,68.2320,142.3250,119.4970,1230.5930,A,41.8900
165051,20191231,2019,INDL,C,D,STD,SPWR,USD,10.1630,168.1210,-193.3890,22.1590,1864.2250,A,7.8000
165052,20191231,2019,INDL,C,D,STD,UAA,USD,2150.0870,451.7670,236.7700,92.1390,5267.1320,A,21.6000
165123,20191231,2019,INDL,C,D,STD,LDOS,USD,3413.0000,141.0000,899.0000,667.0000,11094.0000,A,97.8900
165209,20191231,2019,INDL,C,D,STD,CORR,USD,351.2460,13.6390,48.8540,4.0790,87.2750,A,44.7100
165215,20191231,2019,INDL,C,D,STD,ZIOP,USD,95.0100,181.8030,-57.8580,-117.7960,0.0000,A,4.7200
165262,20191231,2019,INDL,C,D,STD,DHT,USD,932.4440,146.8190,138.8680,73.6790,535.0680,A,8.2800
165264,20191231,2019,INDL,C,D,STD,FNF,USD,5382.0000,275.5630,1474.0000,1062.0000,8477.0000,A,45.3500
165284,20191231,2019,INDL,C,D,STD,FBIZ,USD,194.1560,8.5660,45.6500,23.3240,125.4630,A,26.3300
165678,20191231,2019,INDL,C,D,STD,CPA,USD,1934.9060,42.2760,435.4970,247.0020,2707.4080,A,108.0800
165746,20191231,2019,INDL,C,D,STD,LYV,USD,1145.8200,213.7100,349.2710,-4.8820,11547.9690,A,71.4700
165798,20190731,2019,INDL,C,D,STD,UEC,USD,74.2270,180.8960,-14.9780,-17.1530,0.0000,A,0.9192
165856,20191231,2019,INDL,C,D,STD,HEES,USD,307.5190,35.8480,188.1440,87.2110,1348.3650,A,33.4300
165914,20191231,2019,INDL,C,D,STD,CMG,USD,1683.0260,27.7550,510.3770,350.1580,5586.3690,A,837.1100
165993,20191231,2019,INDL,C,D,STD,FIS,USD,49440.0000,615.0000,1760.0000,298.0000,10333.0000,A,139.0900
166213,20190930,2019,INDL,C,D,STD,LQDT,USD,116.1750,33.6870,-14.3570,-19.2600,226.5250,A,5.9600
166230,20191231,2019,INDL,C,D,STD,KRA,USD,751.4430,31.7510,113.8310,51.3050,1804.4360,A,25.3200
166435,20191231,2019,INDL,C,D,STD,VNDA,USD,410.9450,53.5500,22.8100,115.5530,227.1880,A,16.4100
166447,20190930,2019,INDL,C,D,STD,AVXL,USD,20.2890,52.6500,-29.1070,-26.2950,0.0000,A,2.5900
166482,20190930,2019,INDL,C,D,STD,MWA,USD,590.1000,157.4620,145.0000,63.8000,968.0000,A,11.9800
166555,20191231,2019,INDL,C,D,STD,ATEC,USD,43.6310,61.4000,-46.9270,-57.0020,113.4270,A,7.0950
166562,20191231,2019,INDL,C,D,STD,VG,USD,567.0620,242.8490,25.2860,-19.4820,1189.3460,A,7.4100
166563,20191231,2019,INDL,C,D,STD,DK,USD,1666.3000,73.4700,496.5000,310.6000,9298.2000,A,33.5300
166583,20191231,2019,INDL,C,D,STD,LUNA,USD,67.4690,30.1490,5.4310,5.3430,70.5160,A,7.2900
166593,20191231,2019,INDL,C,D,STD,SNCR,USD,76.0770,44.5420,-97.7640,-104.5930,308.7490,A,4.7500
166723,20191231,2019,INDL,C,D,STD,HBMD,USD,314.1480,19.0670,39.7280,16.8810,112.5380,A,16.8800
170335,20191231,2019,INDL,C,D,STD,PFPT,USD,592.4970,56.7840,-101.6280,-130.2650,888.1900,A,114.7800
170384,20191231,2019,INDL,C,D,STD,GOGO,USD,-398.8900,88.2410,36.7240,-146.0040,835.7260,A,6.4000
170396,20191231,2019,INDL,C,D,STD,CUBI,USD,835.3240,31.3370,190.4120,79.3270,544.6770,A,23.8100
170419,20190630,2019,INDL,C,D,STD,HTBI,USD,408.8960,17.9840,56.0540,27.1460,160.1540,A,26.8300
170520,20191231,2019,INDL,C,D,STD,RDUS,USD,-42.2790,46.1900,-112.2290,-132.9930,173.3170,A,20.1600
170527,20190930,2019,INDL,C,D,STD,POST,USD,2925.9000,72.1000,767.7000,124.7000,5681.1000,A,109.1000
170616,20200131,2019,INDL,C,D,STD,SPLK,USD,1999.4290,157.7880,-263.4350,-336.6680,2358.9260,A,149.7700
170617,20191231,2019,INDL,C,D,STD,FB,USD,101054.0000,2852.0000,28986.0000,18485.0000,70697.0000,A,205.2500
170714,20191231,2019,INDL,C,D,STD,ESRT,USD,1228.5200,181.8940,165.9650,49.4450,742.6020,A,13.9600
170750,20191231,2019,INDL,C,D,STD,FANG,USD,13249.0000,159.0020,695.0000,240.0000,3964.0000,A,92.8600
