gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,bkvlps,ceq,ch,cogs,csho,ebit,ebitda,emp,invt,lct,lt,ni,ppent,rect,sale,teq,wcap,xint,costat,prcc_c,mkvalt,ggroup,gind,gsector,gsubind,naics,sic
024197,20191231,2019,INDL,C,D,STD,IDXX,USD,679.6390,1832.4750,2.0764,177.4730,90.3260,953.4640,85.4710,566.2460,654.1410,9.2000,195.0190,725.3370,1654.6500,427.7200,614.4520,307.4870,2406.9080,177.8250,-45.6980,31.0550,A,261.1300,22319.0422,3510,351010,35,35101010,325413,2835
024216,20191231,2019,INDL,C,D,STD,AES,USD,5231.0000,33648.0000,4.5124,2996.0000,1029.0000,6818.0000,663.9530,2153.0000,3175.0000,8.0000,487.0000,5096.0000,27531.0000,303.0000,22822.0000,1610.0000,10189.0000,5229.0000,135.0000,1288.0000,A,19.9000,13212.6647,5510,551050,55,55105010,22111,4991
024225,20200331,2019,INDL,C,D,STD,CRVL,USD,208.9910,416.2600,10.5577,189.7110,83.2230,443.7880,17.9690,60.7110,83.2270,3.8240,0.0000,133.6890,226.5490,47.3770,166.5660,65.7670,592.2250,189.7110,75.3020,0.0000,A,87.3600,979.4902,3510,351020,35,35102015,524298,6411
024232,20191231,2019,INDL,C,D,STD,HWC,USD,,30600.7570,39.6239,3467.6850,432.1040,278.2730,87.5150,611.4320,663.1780,4.1360,86.2690,,27133.0720,327.3800,490.2320,21021.5040,1441.6890,3467.6850,,,A,43.8800,3840.1582,4010,401010,40,40101015,522110,6020
024233,20191231,2019,INDL,C,D,STD,STFC,USD,,2985.4000,22.0667,959.9000,78.0000,1288.7000,43.5000,111.9000,121.3000,1.9780,0.0000,,2025.5000,87.4000,4.2000,,1410.0000,959.9000,,4.9000,A,31.0200,,4030,403010,40,40301040,524126,6331
024249,20191231,2019,INDL,C,D,STD,TDOC,USD,588.0020,1602.8270,13.9362,1014.0250,514.3530,184.4650,72.7620,-73.8220,-34.8700,2.4000,0.0000,90.1810,588.8020,-98.8640,36.7480,56.9480,553.3070,1014.0250,497.8210,29.0130,A,83.7200,6091.6346,3510,351030,35,35103010,621999,8090
024287,20191231,2019,INDL,C,D,STD,AMBC,USD,,13320.0000,32.4223,1477.0000,24.0000,115.0000,45.5550,-46.2250,248.7750,0.1040,0.0000,,11784.0000,-216.0000,25.0000,5590.0000,363.7750,1536.0000,,269.0000,A,21.5700,,4030,403010,40,40301040,524126,6351
024291,20191231,2019,INDL,C,D,STD,DIN,USD,346.9170,2049.5110,-14.6335,-241.7740,116.0430,496.5730,16.5220,208.4160,250.9090,3.5600,0.0000,357.9120,2291.2850,104.3460,583.3510,136.8690,910.1780,-241.7740,-10.9950,60.3930,A,83.5200,1379.9174,2530,253010,25,25301040,533110,6794
024293,20191231,2019,INDL,C,D,STD,KALU,USD,779.8000,1526.2000,46.2503,733.9000,264.3000,1215.2000,15.8680,151.8000,200.9000,2.8200,177.6000,170.4000,792.3000,62.0000,647.8000,239.8000,1514.1000,733.9000,609.4000,26.2000,A,110.8900,1759.6025,1510,151040,15,15104010,331318,3350
024302,20191231,2019,INDL,C,D,STD,ALKS,USD,961.9700,1805.4030,6.8795,1085.4420,203.7710,140.3300,157.7790,-75.4840,4.9290,2.2350,101.8030,391.1120,719.9610,-196.6200,374.5470,265.4720,1170.9470,1085.4420,570.8580,13.6010,A,20.4000,3218.6916,3520,352010,35,35201010,325412,2834
024316,20191231,2019,INDL,C,D,STD,MNST,USD,2316.3090,5150.3520,7.7721,4171.2810,797.9570,1621.5070,536.6980,1418.4390,1479.1660,3.5290,360.7310,661.0970,979.0710,1107.8350,329.9820,540.3300,4200.8190,4171.2810,1655.2120,0.0560,A,63.5500,34107.1579,3020,302010,30,30201030,312111,2086
024330,20191231,2019,INDL,C,D,STD,SRG,USD,,2750.6120,19.8210,731.3790,139.2600,185.2990,36.8970,-66.9920,,0.0770,0.0000,,1707.2420,-59.3970,4.3210,54.4700,157.4630,1043.3700,,123.0160,A,40.0800,1478.8318,6010,601010,60,60101070,531120,6798
024344,20191231,2019,INDL,C,D,STD,VRTX,USD,4822.8290,8318.4650,23.4958,6085.2440,3109.3220,440.8170,258.9930,1427.0250,1533.9660,3.0000,167.5020,1334.8270,2233.2210,1176.8100,833.2820,633.5180,4162.8210,6085.2440,3488.0020,58.5020,A,218.9500,56706.5174,3520,352010,35,35201010,325412,2834
024350,20200331,2019,INDL,C,D,STD,MNRO,USD,596.0200,2049.4570,22.0649,734.4070,345.4760,714.8800,33.2840,108.5740,173.5600,8.1840,187.4410,254.9360,1315.0170,58.0240,724.9410,38.7980,1256.5240,734.4400,341.0840,28.2130,A,78.2000,1458.1720,2550,255040,25,25504050,326212,7500
024351,20191231,2019,INDL,C,D,STD,LIND,USD,146.6390,548.6580,2.4836,123.2500,101.5790,166.6080,49.6260,33.1980,58.9670,0.6500,8.3260,182.9160,409.2960,16.3530,363.8950,0.0000,343.0910,123.2500,-36.2770,15.9880,A,16.3500,811.3851,2530,253010,25,25301020,561520,4700
024352,20191130,2019,INDL,C,D,STD,PRGS,USD,284.6650,881.2710,7.3337,330.2820,154.2590,41.8050,45.0360,72.1690,127.8600,1.5380,0.0000,240.8850,550.9890,26.4000,29.7650,83.7000,413.2980,330.2820,43.7800,9.9130,A,41.5500,1891.9624,4510,451030,45,45103020,511210,7372
024379,20191231,2019,INDL,C,D,STD,MTG,USD,,6229.5710,12.4075,4309.2340,161.8470,306.8440,347.3080,900.6330,907.1330,0.7240,0.0000,,1920.3370,673.7630,50.1210,461.1720,1213.9770,4309.2340,,52.6560,A,14.1700,4921.3544,4010,401020,40,40102010,524126,6351
024396,20191231,2019,INDL,C,D,STD,TVTY,USD,161.7370,1625.9050,4.7119,226.9100,2.4860,678.0570,48.1570,166.1810,216.9560,1.0000,36.4070,146.3580,1398.9950,-286.8210,96.1070,97.6910,1131.1570,226.9100,15.3790,76.5660,A,20.3450,979.7542,3510,351020,35,35102015,621999,8090
024405,20191231,2019,INDL,C,D,STD,ZBRA,USD,1195.0000,4711.0000,34.0537,1839.0000,30.0000,2307.0000,54.0030,730.0000,905.0000,8.2000,474.0000,1404.0000,2872.0000,544.0000,366.0000,645.0000,4485.0000,1839.0000,-209.0000,82.0000,A,255.4400,13794.5263,4520,452030,45,45203010,334118,3577
024430,20190930,2019,INDL,C,D,STD,EZPW,USD,605.7600,1083.7020,13.4140,744.9490,157.5670,352.4810,55.5350,53.5080,82.3050,6.8000,179.3550,91.0860,338.7530,2.5410,67.3570,248.2900,847.2290,744.9490,514.6740,32.6370,A,6.8200,358.4784,4020,402020,40,40202010,522298,5900
024440,20191231,2019,INDL,C,D,STD,PRA,USD,,4805.5990,28.1067,1511.9130,175.3690,999.2640,53.7920,3.5310,10.6310,0.9610,0.0000,,3293.6860,1.0040,51.4840,660.9870,1009.8950,1511.9130,,16.6360,A,36.1400,,4030,403010,40,40301040,524126,6331
024447,20191231,2019,INDL,C,D,STD,BOKF,USD,,42172.0210,68.7985,4855.7950,735.8360,463.0790,70.5800,896.9930,992.4090,5.1070,182.2710,,37308.1020,500.7580,535.5190,21540.2280,2226.3280,4863.9190,,,A,87.4000,6168.6920,4010,401010,40,40101015,522110,6020
024458,20191231,2019,INDL,C,D,STD,SPNE,USD,96.1620,141.7180,5.7394,109.7600,20.1990,54.8010,19.1240,-34.4920,-24.1450,0.3860,47.1550,30.4780,31.9580,-39.2760,25.7510,24.9020,159.0830,109.7600,65.6840,,A,12.0100,229.6792,3510,351010,35,35101010,339113,3842
024463,20200430,2019,INDL,C,D,STD,FIZZ,USD,460.7120,648.6460,9.7035,452.1870,304.5180,615.8540,46.6160,165.7460,180.1460,1.5500,63.4820,141.6880,196.3090,129.9720,168.5110,84.9210,1000.3940,452.3370,319.0240,,A,51.0200,2341.5217,3020,302010,30,30201030,312111,2086
024468,20191231,2019,INDL,C,D,STD,BIIB,USD,8381.8000,27234.3000,76.5970,13343.2000,2913.7000,1764.8000,174.2000,7503.4000,7968.0000,7.4000,804.2000,4863.8000,13895.2000,5888.5000,3674.3000,2470.7000,14377.9000,13339.1000,3518.0000,256.2000,A,296.7300,51690.3660,3520,352010,35,35201010,325414,2836
024481,20190630,2019,INDL,C,D,STD,MSGS,USD,1413.1090,3763.5510,110.2950,2620.5000,1086.3720,997.0770,23.7590,-18.7200,100.4730,13.0000,0.0000,759.7840,1057.1640,11.4270,1380.3920,119.0010,1631.0680,2638.7600,653.3250,20.4100,A,294.1900,6651.0945,5020,502020,50,50202010,711110,7900
024501,20191231,2019,INDL,C,D,STD,RPD,USD,364.5960,664.9130,1.6663,83.1680,123.4130,82.0360,49.9110,-45.4810,-28.9530,1.5440,0.0000,286.6730,581.7450,-53.8450,111.6540,88.7270,326.9470,83.1680,77.9230,13.3890,A,56.0200,2796.0142,4510,451030,45,45103020,511210,7372
024508,20200131,2019,INDL,C,D,STD,OOMA,USD,48.0160,80.6110,1.3085,28.4150,11.6800,56.1820,21.7160,-15.7200,-11.9720,0.8480,8.3690,46.8720,52.1960,-18.8010,13.3270,6.0440,151.5930,28.4150,1.1440,,A,13.2300,285.1311,5010,501010,50,50101020,517311,4813
024523,20191231,2019,INDL,C,D,STD,CHMA,USD,96.2560,98.8260,2.0383,85.7690,27.8550,0.0000,42.0780,-37.5790,-37.5240,0.0480,0.0000,11.3750,13.0570,-36.3200,1.7050,0.0000,0.0000,85.7690,84.8810,0.0190,A,4.9600,208.7069,3520,352020,35,35202010,325414,2836
024533,20191231,2019,INDL,C,D,STD,NHI,USD,,3042.2350,33.5890,1497.6310,5.2150,86.6040,44.5870,217.5710,,,0.0000,,1543.9830,160.4560,,426.1870,318.0810,1498.2520,,56.6980,A,81.4800,3632.9488,6010,601010,60,60101050,531120,6798
024552,20191231,2019,INDL,C,D,STD,DSKE,USD,327.1000,1140.6000,1.1411,73.7000,95.7000,1501.6000,64.5890,3.9000,150.4000,5.9460,3.5000,219.8000,1001.9000,-307.4000,560.2000,197.8000,1737.0000,138.7000,107.3000,50.4000,A,3.1600,204.1012,2030,203040,20,20304020,484121,4213
024599,20191231,2019,INDL,C,D,STD,AGLE,USD,74.5050,83.1830,2.0658,60.0810,19.2530,0.0000,29.0840,-80.3340,-79.9160,0.0760,0.0000,18.3590,23.1020,-78.2540,7.1670,0.0000,0.0000,60.0810,56.1460,,A,7.6400,222.2018,3520,352010,35,35201010,325414,2836
024601,20200331,2019,INDL,C,D,STD,CSWI,USD,150.0450,369.2450,18.7697,276.7410,18.3380,196.0970,14.7440,66.4420,81.0600,0.7300,53.7530,59.1460,92.5040,45.8780,73.5610,74.8800,385.8710,276.7410,90.8990,1.3310,A,77.0000,956.1484,2010,201020,20,20102010,325,2800
024611,20191231,2019,INDL,C,D,STD,FLOW,USD,1273.9000,2437.4000,20.2598,862.4000,299.2000,942.3000,42.5670,153.2000,191.5000,5.0000,208.1000,707.4000,1544.0000,-95.1000,278.7000,270.4000,1506.6000,893.4000,566.5000,35.6000,A,48.8700,2080.2493,2010,201060,20,20106020,333914,3561
024616,20191231,2019,INDL,C,D,STD,PYPL,USD,38495.0000,51333.0000,14.3947,16885.0000,7349.0000,7493.0000,1173.0000,2793.0000,3705.0000,23.2000,0.0000,26919.0000,34404.0000,2459.0000,2172.0000,4407.0000,17772.0000,16929.0000,11576.0000,115.0000,A,108.1700,126883.4100,4510,451020,45,45102020,518210,7374
024617,20191231,2019,INDL,C,D,STD,ODFL,USD,866.8340,3995.5680,38.6597,3080.7170,403.5710,3036.7240,79.6880,818.7060,1072.3870,20.1050,0.0000,366.0850,914.8510,615.5180,3034.1350,408.1650,4109.1110,3080.7170,500.7490,0.3770,A,189.7800,15123.1886,2030,203040,20,20304020,484122,4213
024620,20191231,2019,INDL,C,D,STD,RHP,USD,,4088.4680,11.8783,644.7290,362.4300,1300.7530,54.2780,278.1900,,1.2060,10.3290,,3222.2280,145.7940,,201.2920,1615.2250,644.7290,,128.5410,A,86.6600,4703.7315,6010,601010,60,60101030,531120,6798
024638,20191231,2019,INDL,C,D,STD,TRU,USD,888.2000,7113.2000,11.8993,2245.4000,274.1000,874.1000,188.7000,612.0000,974.1000,8.0000,0.0000,571.4000,4773.8000,346.9000,290.2000,479.5000,2656.1000,2339.4000,316.8000,190.6000,A,85.6100,16154.6070,2020,202020,20,20202020,561450,7323
024678,20191231,2019,INDL,C,D,STD,HMN,USD,,12478.7040,38.0058,1567.2850,25.5080,1130.8050,41.2380,258.3570,273.9860,1.5380,0.0000,,10911.4190,184.4430,76.6080,292.5250,1404.7910,1567.2850,,15.5770,A,43.6600,1800.4511,4030,403010,40,40301030,524126,6331
024708,20191231,2019,INDL,C,D,STD,ATNI,USD,228.7230,1130.7260,42.2523,676.1220,161.2870,329.8560,16.0020,19.7410,108.8660,1.7000,5.2530,119.6690,324.6430,-10.8060,674.3440,38.3170,438.7220,806.0830,109.0540,5.0100,A,55.3900,886.3508,5010,501010,50,50101020,517312,4812
024720,20191231,2019,INDL,C,D,STD,WNC,USD,541.3890,1304.5910,9.7428,520.9880,,1990.8680,53.4740,142.7860,185.1430,6.9000,186.9140,259.3780,783.6030,89.5750,235.5920,181.4380,2319.1360,520.9880,282.0110,27.3400,A,14.6900,785.5331,2010,201060,20,20106010,336212,3715
024724,20191231,2019,INDL,C,D,STD,LILAK,USD,2055.2000,14937.5000,17.0951,3109.8000,,1579.8000,181.9120,612.9000,1483.9000,10.0000,0.0000,1576.0000,10957.6000,-80.1000,4452.0000,585.2000,3867.0000,3979.9000,479.2000,499.2000,A,19.4600,3494.5451,5010,501010,50,50101010,515210,4841
024725,20200331,2019,INDL,C,D,STD,WRLD,USD,,1030.0860,52.7617,411.9630,11.6190,495.3370,7.8080,82.5330,94.6920,3.7440,0.0000,,618.1230,28.1570,126.4480,804.4030,590.0290,411.9630,,25.8960,A,86.4000,,4020,402020,40,40202010,522291,6141
024731,20191231,2019,INDL,C,D,STD,KIM,USD,,10997.8670,10.1326,4864.8720,,663.5730,431.8150,496.6070,,0.5020,0.0000,,6051.0170,410.6050,,226.5180,1257.1220,4928.9070,,193.0850,A,20.7100,8942.8887,6010,601010,60,60101070,531120,6798
024750,20191231,2019,INDL,C,D,STD,WETF,USD,123.0600,935.2070,2.2195,337.4120,74.9720,209.4270,152.0190,57.9310,58.9760,0.2080,17.3190,79.0410,465.2260,-10.4250,26.2880,26.8380,268.4030,469.9810,44.0190,11.2400,A,4.8400,735.7720,4020,402030,40,40203010,523920,6282
024755,20190630,2019,INDL,C,D,STD,JBSS,USD,225.3400,391.3040,22.3529,254.5550,1.5910,700.8860,11.3880,58.5240,75.5690,1.4700,157.0240,83.9060,136.7490,39.4660,126.1830,61.0880,876.2010,254.5550,141.4340,3.0600,A,91.2800,907.5097,3020,302020,30,30202030,311911,2060
024782,20191231,2019,INDL,C,D,STD,PRGO,USD,2756.9000,11301.4000,42.6436,5803.8000,354.3000,2661.9000,136.1000,485.2000,881.7000,11.2000,967.3000,1335.8000,5497.3000,146.1000,1060.3000,1269.5000,4837.4000,5804.1000,1421.1000,121.7000,A,51.6600,7030.9260,3520,352020,35,35202010,325412,2834
024783,20190930,2019,INDL,C,D,STD,TTEK,USD,1079.7920,2147.4080,18.1304,989.2860,120.7320,2670.3210,54.5650,207.9530,236.7970,20.0000,0.0000,769.9540,1157.9440,158.6680,39.4410,896.8640,3107.3480,989.4640,309.8380,15.3580,A,86.1600,4734.0594,2020,202010,20,20201050,541620,8711
024795,20200331,2019,INDL,C,D,STD,AMSC,USD,94.2770,124.1090,3.1950,72.2190,24.6990,50.4250,22.6040,-23.1290,-18.8210,0.2420,18.9750,40.9600,51.8900,-17.0960,11.9240,16.9870,63.8380,72.2190,53.3170,,A,7.8500,123.8699,2010,201040,20,20104010,335312,3621
024800,20190930,2019,INDL,C,D,STD,QCOM,USD,16765.0000,32957.0000,4.2873,4909.0000,11839.0000,7198.0000,1145.0000,3358.0000,4759.0000,37.0000,1400.0000,8935.0000,28048.0000,4386.0000,3081.0000,2471.0000,19550.0000,4909.0000,7830.0000,606.0000,A,88.2300,87340.6000,4530,453010,45,45301020,334413,3674
024825,20191231,2019,INDL,C,D,STD,OFC,USD,,3854.4530,14.9815,1678.9600,14.7330,445.5030,112.0690,165.6130,,0.3940,0.0000,,2105.7770,191.6920,7.8230,213.9260,650.7530,1719.2450,,81.8380,A,29.3800,,6010,601010,60,60101040,531120,6798
024844,20191231,2019,INDL,C,D,STD,SPOK,USD,117.6650,319.8720,13.1132,250.0940,47.3610,61.5000,19.0720,-6.9600,2.2890,0.6380,1.0040,51.1830,69.7780,-10.7650,24.3170,30.1740,160.2890,250.0940,66.4820,0.0000,A,12.2300,233.2506,5010,501020,50,50102010,517312,4812
024856,20191231,2019,INDL,C,D,STD,GILD,USD,30296.0000,61627.0000,17.7923,22525.0000,11631.0000,3271.0000,1266.0000,5087.0000,6491.0000,11.8000,922.0000,9759.0000,38977.0000,5386.0000,5170.0000,3619.0000,22449.0000,22650.0000,20537.0000,995.0000,A,64.9800,82264.6800,3520,352010,35,35201010,325414,2836
024861,20191231,2019,INDL,C,D,STD,PLNT,USD,540.1380,1717.1900,-8.9966,-706.4560,436.2560,330.7100,78.5250,234.9290,279.2750,1.7350,0.8770,145.4780,2424.9440,117.6950,301.1140,52.4410,688.8030,-707.7540,394.6600,60.8520,A,74.6800,5864.2470,2530,253010,25,25301030,713940,7997
024890,20190630,2019,INDL,C,D,STD,MSON,USD,21.3910,29.9510,2.2498,21.7040,7.8420,9.9270,9.6470,-5.2140,-3.5730,0.1250,7.3540,7.8460,8.2470,-7.3870,4.1990,5.3600,38.8480,21.7040,13.5450,0.0000,A,18.6100,245.2267,3510,351010,35,35101010,339112,3841
024905,20191231,2019,INDL,C,D,STD,RUN,USD,733.8300,5806.3410,8.1446,964.7310,269.5770,455.3290,118.4510,-226.1110,-22.7560,4.8000,260.5710,530.0940,4168.3440,26.3350,4584.0010,84.1940,858.5780,1331.4320,203.7360,174.2460,A,13.8100,1635.8083,2010,201040,20,20104010,335999,3620
024911,20190630,2019,INDL,C,D,STD,MCFT,USD,54.3640,248.7730,3.8540,72.3160,5.8260,348.3520,18.7640,67.2430,75.0300,1.1950,30.6600,68.5460,176.4570,21.3540,33.6360,13.4140,466.3810,72.3160,-14.1820,6.5130,A,15.7500,367.5868,2520,252020,25,25202010,336612,3730
024925,20191231,2019,INDL,C,D,STD,ROP,USD,1999.5000,18108.9000,91.1806,9491.9000,709.7000,1525.8000,104.1000,1504.4000,1918.3000,16.4600,198.6000,2397.4000,8617.0000,1767.9000,406.8000,993.6000,5366.8000,9491.9000,-397.9000,186.6000,A,354.2300,36875.3430,2010,201050,20,20105010,334513,3823
024975,20191031,2019,INDL,C,D,STD,SNPS,USD,1738.9170,6405.1600,27.1602,4083.0130,728.5970,590.0550,150.3310,549.1170,753.2990,13.8960,141.5180,1752.4530,2316.2840,532.3670,429.5320,764.4520,3360.6940,4088.8760,-13.5360,11.6590,A,139.2000,20407.4333,4510,451030,45,45103010,511210,7372
024978,20191231,2019,INDL,C,D,STD,ELY,USD,789.3500,1960.5480,8.1462,767.3530,106.6660,886.6580,94.1980,157.7070,192.6580,4.2000,456.6390,523.2460,1193.1950,79.4080,294.1210,150.3740,1701.0630,767.3530,266.1040,39.3000,A,21.2000,1996.9976,2520,252020,25,25202010,339920,3949
025027,20190630,2019,INDL,C,D,STD,LFVN,USD,43.1880,55.2730,1.9271,27.1990,18.8240,37.9730,14.1140,10.2650,12.1600,0.2270,13.7530,26.1950,28.0740,7.4290,7.1310,5.4020,225.9580,27.1990,16.9930,0.3230,A,15.6100,183.1997,3030,303020,30,30302010,325412,2834
025030,20191231,2019,INDL,C,D,STD,VRTS,USD,,3204.6340,82.9573,564.8560,321.4720,395.7870,6.8090,132.2230,167.4590,0.5780,60.9900,,2454.5320,95.6490,39.1500,74.1320,563.2460,686.2570,,111.4780,A,121.7200,,4020,402030,40,40203010,523920,6282
025110,20191231,2019,INDL,C,D,STD,ICUI,USD,882.1970,1692.3820,66.3988,1377.2440,268.6700,701.1280,20.7420,162.5710,239.4870,8.0000,337.6400,248.4680,315.1380,101.0350,490.5500,202.2190,1266.2080,1377.2440,633.7290,0.5490,A,187.1200,3881.2430,3510,351010,35,35101020,339112,3841
025119,20191231,2019,INDL,C,D,STD,MHK,USD,4429.4570,13386.6800,113.3549,8119.8410,134.7850,6627.0430,71.6320,935.3340,1507.6800,41.8000,2282.3280,2712.5830,5260.2320,744.2110,5021.9200,1526.6190,9970.6720,8126.4480,1716.8740,47.8850,A,136.3800,9769.1722,2520,252010,25,25201020,314110,2273
025124,20191231,2019,INDL,C,D,STD,LIN,USD,10352.0000,86612.0000,91.8334,49074.0000,2700.0000,16632.0000,534.3810,3280.0000,7955.0000,79.8860,1697.0000,12160.0000,34977.0000,2285.0000,30089.0000,4965.0000,28228.0000,51522.0000,-1808.0000,188.0000,A,212.9000,113769.7149,1510,151010,15,15101040,325120,2810
025130,20191231,2019,INDL,C,D,STD,CNR,USD,1165.7490,5564.3460,7.4200,935.3180,98.3860,3698.8920,126.0540,299.2300,562.9940,20.1000,439.1940,648.5440,4629.0280,-15.3900,968.9960,540.2060,4889.7470,935.3180,517.2050,230.4620,A,8.5100,1072.7195,2010,201020,20,20102010,332311,3448
025138,20191231,2019,INDL,C,D,STD,ASUR,USD,184.4430,335.0440,8.7552,137.5790,28.8260,25.4720,15.7140,-15.8950,0.2340,0.4230,0.6560,166.5890,197.4650,30.0010,14.8300,14.2780,73.1500,137.5790,17.8540,,A,8.1800,128.5405,4510,451030,45,45103010,518210,7370
025173,20191231,2019,INDL,C,D,STD,RNST,USD,,13400.6180,37.3879,2125.6890,191.0650,105.9730,56.8550,289.5240,289.5240,2.5270,326.2820,,11274.9290,167.5960,309.6970,9637.4760,695.8340,2125.6890,,,A,35.4200,2013.8041,4010,401010,40,40101015,522110,6020
025180,20191231,2019,INDL,C,D,STD,AGCO,USD,3729.1000,7759.7000,37.8127,2853.8000,432.8000,6846.2000,75.4720,533.7000,805.7000,20.9610,2078.7000,2884.5000,4852.7000,125.2000,1603.6000,800.5000,9041.4000,2907.0000,844.6000,28.8000,A,77.2500,5830.2120,2010,201060,20,20106015,333111,3523
025201,20191231,2019,INDL,C,D,STD,CASS,USD,,1764.2430,16.8244,244.1900,203.9540,120.4200,14.5140,37.4680,42.2580,1.1220,0.0000,,1520.0530,30.4040,26.3750,768.7880,162.6780,244.1900,,0.0020,A,57.7400,838.0384,4510,451020,45,45102020,561499,7389
025219,20200331,2019,INDL,C,D,STD,HLI,USD,,1677.0030,15.0232,984.3820,380.3730,905.0660,65.5240,237.0110,254.3020,1.4910,39.8210,,692.6210,183.7930,177.6120,85.1940,1159.3680,984.3820,,,A,48.8700,3415.1109,4020,402030,40,40203020,523930,6282
025234,20200131,2019,INDL,C,D,STD,BKE,USD,378.8300,867.8900,7.9085,389.1480,220.9690,498.9910,49.2060,131.4970,155.2860,7.0000,121.2580,172.6410,478.7420,104.4290,463.9360,3.1360,900.2540,389.1480,206.1890,0.0000,A,27.0400,1201.1185,2550,255040,25,25504010,448140,5651
025274,20191231,2019,INDL,C,D,STD,OLED,USD,792.4390,1120.1570,17.0562,811.4470,131.6270,74.6940,47.4870,158.3430,192.7610,0.3110,63.9530,161.5080,308.7080,138.3040,96.3720,61.8140,405.1770,811.4490,630.9310,,A,206.0700,9785.6461,4530,453010,45,45301020,334413,3674
025279,20191231,2019,INDL,C,D,STD,BSX,USD,4699.0000,30565.0000,9.9482,13877.0000,217.0000,2719.0000,1394.9230,2070.0000,3080.0000,36.0000,1579.0000,4866.0000,16688.0000,4700.0000,2415.0000,1933.0000,10735.0000,13877.0000,-167.0000,473.0000,A,45.2200,63078.4181,3510,351010,35,35101010,334510,3845
025283,20200131,2019,INDL,C,D,STD,KSS,USD,4649.0000,14555.0000,34.9359,5450.0000,723.0000,12140.0000,156.0000,1099.0000,2016.0000,122.0000,3537.0000,2769.0000,9105.0000,691.0000,9743.0000,15.0000,19974.0000,5450.0000,1880.0000,207.0000,A,50.9500,6669.0000,2550,255030,25,25503010,452210,5311
025289,20191231,2019,INDL,C,D,STD,VBIV,USD,46.9630,122.2010,0.4951,88.2550,44.2130,6.7000,178.2570,-46.1070,-44.9030,0.1250,1.0750,29.7570,33.9460,-54.8130,11.6540,0.4390,2.2210,88.2550,17.2060,3.0310,A,1.3800,245.9947,3520,352010,35,35201010,325414,2836
025313,20200331,2019,INDL,C,D,STD,STE,USD,1208.7510,5425.5820,39.9637,3393.8760,319.5810,1509.2090,84.9240,555.1540,752.3890,13.0000,248.2590,503.6070,2018.8580,407.6050,1243.6920,586.4810,3030.8950,3406.7240,705.1440,40.7070,A,152.4200,11886.8123,3510,351010,35,35101010,339112,3841
025318,20191231,2019,INDL,C,D,STD,USPH,USD,85.3860,560.8450,18.8068,240.2570,23.5480,354.5170,12.7750,67.4250,77.5200,5.4000,0.0000,60.5630,181.3940,40.0390,103.6760,58.8510,481.9690,241.7010,24.8230,2.0790,A,114.3500,1460.8213,3510,351020,35,35102020,621340,8000
025327,20191231,2019,INDL,C,D,STD,PVBC,USD,,1121.7880,12.6768,230.9330,11.9900,13.4740,18.2170,20.1290,21.5200,0.1440,0.0000,,890.8550,10.8080,18.4410,959.2860,55.6490,230.9330,,,A,12.4500,226.8017,4010,401020,40,40102010,522120,6036
025331,20190831,2019,INDL,C,D,STD,FC,USD,119.3400,224.9130,5.8711,82.0140,27.6990,66.0420,13.9690,4.4770,15.8170,0.9400,3.4810,103.5440,142.8990,-1.0230,18.5790,74.2260,225.3560,82.0140,15.7960,2.3580,A,32.2300,513.9195,2020,202020,20,20202020,611430,8200
025338,20200229,2019,INDL,C,D,STD,BBBY,USD,3826.2850,7790.5150,13.9490,1764.9350,1000.3400,7447.1000,126.5280,14.3890,356.9000,55.0000,2093.8690,2466.5260,6025.5800,-613.8160,3437.5700,0.0000,11158.5800,1764.9350,1359.7590,64.7890,A,17.3000,1367.7677,2550,255040,25,25504060,442299,5700
025339,20191231,2019,INDL,C,D,STD,CACC,USD,,7423.2000,128.3332,2355.3000,187.4000,427.8000,18.3530,1053.9000,1061.2000,2.0160,0.0000,,5067.9000,656.1000,62.4000,6751.4000,1489.0000,2355.3000,,196.2000,A,442.3300,,4020,402020,40,40202010,522220,6141
025340,20190930,2019,INDL,C,D,STD,DHI,USD,,15606.6000,27.1989,10020.9000,1494.3000,13654.8000,368.4310,2057.1000,2123.2000,8.9160,12898.3000,,5311.5000,1618.5000,497.7000,218.0000,17610.5000,10295.1000,,140.2000,A,52.7500,19419.9980,2520,252010,25,25201030,236117,1531
025349,20191231,2019,INDL,C,D,STD,GBT,USD,627.9970,796.0990,9.5425,578.6940,302.2370,283.0870,60.6440,-289.5840,-280.9790,0.3520,1.2770,71.4530,217.4050,-266.7660,79.8880,2.6370,2.1080,578.6940,556.5440,0.8940,A,79.4900,4820.5916,3520,352010,35,35201010,325414,2836
